,Unnamed: 0,nickname,rating,title,voice,author,review,created,publish,genre,length
7624,7624,노통보고파,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,굿 조아요^*^,2019.05.31,커뮤니케이션북스,오디오북스,8
7626,7626,톰톰톰,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,좋아요^^ 추천,2019.05.31,커뮤니케이션북스,오디오북스,8
7629,7629,이궁우궁,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,나름좋은데요 굿,2019.05.31,커뮤니케이션북스,오디오북스,8
7631,7631,민주뉴스,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,좋아요,2019.05.19,커뮤니케이션북스,오디오북스,3
7647,7647,맛살좋아,100,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,정말 좋아요,2019.04.20,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,6
7649,7649,lisan,90,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,듣기좋아요,2019.04.20,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,5
7660,7660,kban,90,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,오~ 좋아요 ^^,2019.04.20,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,9
7662,7662,깜돌이님,100,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,좋아요,2019.04.20,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,3
7663,7663,fshyc,100,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,굿굿,2019.04.20,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,2
7664,7664,sm010504,100,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,굿굿,2019.04.20,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,2
7666,7666,코코사탕,100,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,잘들었습니다^^,2019.04.19,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,8
7671,7671,kwonjkim,90,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,잘듣습니다,2019.04.19,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,5
7674,7674,thestone,100,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,좋아요ㅎㅎ,2019.04.19,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,5
7694,7694,이제그만,80,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,좋아요,2019.04.17,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,3
7695,7695,philip1777,90,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,잘들었어요!,2019.04.17,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,6
7700,7700,성동산업,80,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,좋아요,2019.04.17,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,3
7702,7702,eran,100,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,좋아요.,2019.04.17,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,4
7703,7703,ms0226k,100,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,좋아요,2019.04.16,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,3
7704,7704,크로스c,60,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,듣기 좋아요,2019.04.16,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,6
7708,7708,꿈을볶는카페커피베이,90,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,좋아요,2019.04.16,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,3
7709,7709,진이요,100,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,굿,2019.04.16,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,1
7711,7711,페레즈개데기,100,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,굿,2019.04.16,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,1
7712,7712,그거좋다야,90,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,좋아요,2019.04.16,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,3
7714,7714,새민재완아빠,100,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,너무 좋아요~♡,2019.04.16,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,8
7717,7717,영산강오리배,100,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,좋아요~~,2019.04.16,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,5
7723,7723,동명이인제,100,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,잘 듣겠습니다,2019.04.16,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,7
7727,7727,rlaehgudgo,90,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,잘들었습니다,2019.04.16,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,6
7738,7738,훈00,100,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,굿~~,2019.04.15,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,3
7740,7740,에너지고양이,80,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,잘 들었어요,2019.04.15,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,6
7763,7763,help119,70,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,좋아요,2019.04.15,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,3
7765,7765,학동쓰래빠,100,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,좋아요,2019.04.15,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,3
7770,7770,민주뉴스,100,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,굿,2019.04.15,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,1
7772,7772,전력질주80,70,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,잘들었습니다,2019.04.15,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,6
7780,7780,찰리찰리,80,[세계환상문학선] 캔터빌 유령,"장승연,박창순,신안진,윤대홍,김원정",오스카 와일드,몰입감최고!!!,2019.04.18,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,8
7784,7784,philip1777,80,[세계환상문학선] 캔터빌 유령,"장승연,박창순,신안진,윤대홍,김원정",오스카 와일드,좋습니다!,2019.04.17,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,5
7786,7786,크로스c,70,[세계환상문학선] 캔터빌 유령,"장승연,박창순,신안진,윤대홍,김원정",오스카 와일드,듣기 좋아요,2019.04.16,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,6
7799,7799,chichi04,80,[세계환상문학선] 캔터빌 유령,"장승연,박창순,신안진,윤대홍,김원정",오스카 와일드,듣기 좋아요,2019.04.15,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,6
7802,7802,denty77,80,[세계환상문학선] 캔터빌 유령,"장승연,박창순,신안진,윤대홍,김원정",오스카 와일드,스릴감있고 좋아요,2019.04.15,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,9
7804,7804,initialj,100,[세계환상문학선] 캔터빌 유령,"장승연,박창순,신안진,윤대홍,김원정",오스카 와일드,좋아요^^,2019.04.15,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,5
7805,7805,마임,100,[세계환상문학선] 캔터빌 유령,"장승연,박창순,신안진,윤대홍,김원정",오스카 와일드,잘들었습니다,2019.04.15,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,6
7806,7806,민주뉴스,90,[세계환상문학선] 캔터빌 유령,"장승연,박창순,신안진,윤대홍,김원정",오스카 와일드,굿,2019.04.15,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,1
7817,7817,크로스c,70,[세계환상문학선] 아서 새빌 경의 범죄,"윤인조,박창순,최영도,장승연",오스카 와일드,듣기 좋아요,2019.04.16,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,6
7820,7820,또치야,70,[세계환상문학선] 아서 새빌 경의 범죄,"윤인조,박창순,최영도,장승연",오스카 와일드,잘들었습니다.,2019.04.16,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,7
7822,7822,아아메아아메,90,[세계환상문학선] 아서 새빌 경의 범죄,"윤인조,박창순,최영도,장승연",오스카 와일드,잘 들었습니다,2019.04.16,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,7
7825,7825,쁘레따뽀h,100,[세계환상문학선] 아서 새빌 경의 범죄,"윤인조,박창순,최영도,장승연",오스카 와일드,잘들었습니다,2019.04.16,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,6
7830,7830,delllong,80,[세계환상문학선] 아서 새빌 경의 범죄,"윤인조,박창순,최영도,장승연",오스카 와일드,좋아요,2019.04.15,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,3
7831,7831,엘리베이터에낀그남자,80,[세계환상문학선] 아서 새빌 경의 범죄,"윤인조,박창순,최영도,장승연",오스카 와일드,분위기와 잘맞네요,2019.04.15,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,9
7837,7837,gakgak,100,[세계환상문학선] 아서 새빌 경의 범죄,"윤인조,박창순,최영도,장승연",오스카 와일드,재밌습니다.,2019.04.15,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,6
7841,7841,민주뉴스,100,[세계환상문학선] 아서 새빌 경의 범죄,"윤인조,박창순,최영도,장승연",오스카 와일드,굿,2019.04.15,커뮤니케이션북스 &　 　　　바다출판사,오디오북스,1
