,nickname,rating,title,voice,author,review,created,publish
160,구라912,80,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,"어릴때 만화로 보던 기억이나네
너무 좋습니다",2019.05.31,커뮤니케이션북스
161,맨날피곤해,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,이지혜 배우님 최고임..,2019.05.31,커뮤니케이션북스
162,미녀배우님,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,어린시절 롤모델 빨간머리앤~~ 너무 좋아요^^,2019.05.31,커뮤니케이션북스
163,kwonjkim,90,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,아주좋아요,2019.05.31,커뮤니케이션북스
164,세인트케이,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,좋아요,2019.05.31,커뮤니케이션북스
165,엄민,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,재밌어요.,2019.05.31,커뮤니케이션북스
166,쑤아,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,빨간머리앤 좋아요!,2019.05.31,커뮤니케이션북스
167,ddorg321,90,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,잘들었읍니다.,2019.05.31,커뮤니케이션북스
168,전파뚱띠,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,편안한 목소리 좋아요.,2019.05.31,커뮤니케이션북스
169,쁘레따뽀h,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,잘들었습니다  번창하시길 좋아여,2019.05.31,커뮤니케이션북스
170,율리맘,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,아이와 함께 잠자기 전에 듣기에 참 좋네요...,2019.05.31,커뮤니케이션북스
171,qochen,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,오디오북 좋네요!,2019.05.31,커뮤니케이션북스
172,모냐고,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,앤의 대꾸가 참으로 멋지네요,2019.05.31,커뮤니케이션북스
173,주병철,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,새로운.이야기였네요 잠들전 들으니좋아요,2019.05.31,커뮤니케이션북스
174,열록홈즈,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,잔잔하니 좋네요  대박나시길 빕니다,2019.05.31,커뮤니케이션북스
175,가시없는선인장,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,"초록지붕보다 훨씬더 안정감이 느껴지네요^^
아이와같이 듣고파요~",2019.05.31,커뮤니케이션북스
176,송강호,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,너무좋아요,2019.05.31,커뮤니케이션북스
177,chichi04,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,듣는 책 읽기 눈감고 들으면 좋음,2019.05.31,커뮤니케이션북스
178,욱이후배,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,목소리가 너무 좋아서 잘 들었습니다.,2019.05.31,커뮤니케이션북스
179,denty77,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,오디오북으로 들으니까 또다른 감동이있네요^^,2019.05.31,커뮤니케이션북스
180,jy0017,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,Good,2019.05.31,커뮤니케이션북스
181,안드롱,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,앤 오프닝이 떠오릅니다ㅎ에이번리의 빨강머리소녀는 그대로이군요,2019.05.31,커뮤니케이션북스
182,gakgak,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,2편도 기대됩니다. 잠잘데 듣기 좋아요.,2019.05.31,커뮤니케이션북스
183,로제나,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,초록지붕집의 앤 다 듣고 또 왔네요. 기대됩니다!,2019.05.31,커뮤니케이션북스
184,풍경2011,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,감사하게 잘 들을게요~~^^,2019.05.31,커뮤니케이션북스
185,seh0507,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,좋아요~~책도 다시 읽어야겠어요,2019.05.31,커뮤니케이션북스
186,shinmg1209,90,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,읽을때마다 새로운 느낌을 주는 명작입니다 감사합니다,2019.05.31,커뮤니케이션북스
187,링엇,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,기대되는 콘텐츠,2019.05.31,커뮤니케이션북스
188,wd40,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,굿,2019.05.31,커뮤니케이션북스
189,마임,90,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,"어릴때 책으로 봤던 기억이
잼있게 잘들었습니다 ^^",2019.05.31,커뮤니케이션북스
190,자미로콰이1,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,재미있네요.,2019.05.31,커뮤니케이션북스
191,쭈리아빠,90,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,좋아요,2019.05.31,커뮤니케이션북스
192,YSCHOI17,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,좋아요~,2019.05.31,커뮤니케이션북스
193,신중하고겸손하게,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,빨간머리앤정말좋아합니다 잘 들을게요 정말좋아요,2019.05.31,커뮤니케이션북스
194,케리사강강,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,"나의 앤
앤 선생님의 눈부신 활약
선한 영향력",2019.05.31,커뮤니케이션북스
195,논현동29번쥐,60,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,좋아,2019.05.31,커뮤니케이션북스
196,에너지고양이,90,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,잘 들었어요,2019.05.31,커뮤니케이션북스
197,열록,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,성우분의 목소리가 따뜻하게 느껴지네요,2019.05.31,커뮤니케이션북스
198,완벽완전팟방,70,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,낭독자의 목소리도 좋고 책 내용도 좋습니다^~^,2019.05.31,커뮤니케이션북스
199,라오후,80,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,어릴때 추억이 가득한 이야기 넘 좋아요,2019.05.31,커뮤니케이션북스
200,머라하꼬이,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,앤의 이야기와 배우님의 목소리에 빠지게 되네요,2019.05.31,커뮤니케이션북스
201,한심한자,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,이지혜님 짱이에요~,2019.05.31,커뮤니케이션북스
202,일년만참자,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,앤이 성인이 됐다니...,2019.05.31,커뮤니케이션북스
203,yangjan,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,좋네요~,2019.05.31,커뮤니케이션북스
204,싹퉁벵이,80,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,좋아요~,2019.05.31,커뮤니케이션북스
205,깅이,90,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,잘들었어요~,2019.05.31,커뮤니케이션북스
206,initialj,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,차분하니  듣기  좋네요^^,2019.05.31,커뮤니케이션북스
207,James30,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,듣고있는데 좋네요,2019.05.31,커뮤니케이션북스
208,SHEZGONE,80,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,재미있고 유익합니다.^^,2019.05.31,커뮤니케이션북스
209,kpy3136,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,재미있고 유익합니다,2019.05.31,커뮤니케이션북스
210,iy56,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,재미잇습니다. 귀에도 쏘쏙 들어오네요,2019.05.31,커뮤니케이션북스
211,던힐발란스,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,목소리 좋아요 굿 물론 내용도 좋구요,2019.05.31,커뮤니케이션북스
212,김로로,90,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,빨강머리앤 에피만 낭독인가용?,2019.05.31,커뮤니케이션북스
213,차훈이DF,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,잘들었습니다~^^,2019.05.31,커뮤니케이션북스
214,swagger,80,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,gd,2019.05.31,커뮤니케이션북스
215,고트프리트,90,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,정말 좋아요.,2019.05.31,커뮤니케이션북스
216,수지공시합격응원해줭,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,두번째 시리즈가 있는지 처음 알았어요. 흥미롭네요 ^^,2019.05.31,커뮤니케이션북스
217,인간극장도상현,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,추천합니다 굿 ^^,2019.05.31,커뮤니케이션북스
218,노통보고파,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,굿 조아요^*^,2019.05.31,커뮤니케이션북스
219,제리gogo,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,기대되네요 감사용.,2019.05.31,커뮤니케이션북스
220,톰톰톰,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,좋아요^^ 추천,2019.05.31,커뮤니케이션북스
221,쌀까마,90,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,옛날에 재밌게 봤던 빨강머리앤,2019.05.31,커뮤니케이션북스
222,대룡리말바위,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,괜찮아요.,2019.05.31,커뮤니케이션북스
223,이궁우궁,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,나름좋은데요 굿,2019.05.31,커뮤니케이션북스
224,피하카와이,20,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,배경음악이 듣기싫어서..듣기 중단,2019.05.27,커뮤니케이션북스
225,민주뉴스,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,좋아요,2019.05.19,커뮤니케이션북스
226,janenim,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,"우와 기다리던 2부!! 감사합니다!><
나 자신을 위한 기분 좋은 선물 :)",2019.05.14,커뮤니케이션북스
227,미키마우스를잡자,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,"굿입니다.
잠잘때.일하면서 듣고 
행복해 합니다.^~^",2019.05.13,커뮤니케이션북스
228,우주WOOJOO,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,오디오로 들으니 좋네요,2019.04.29,커뮤니케이션북스
229,anakinproj,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,이지혜 짱!,2019.04.29,커뮤니케이션북스
230,달콤이2,100,빨강머리 앤 : 에이번리 이야기,이지혜,루시 모드 몽고메리,"초록지붕집이야기 듣고, 너무 잼있어서 두번째이야기를 엄청 기다렸어요  이지혜님 목소리 듣기 너무 편하고 너무 좋습니다 최고에요!!^^*",2019.04.28,커뮤니케이션북스
231,감동맨,100,[세계환상문학선] 카프카의 환상문학선,"윤인조,윤대홍,박창순,윤석현,장승연,최영도",프란츠 카프카,감동하고 갑니다.,2019.05.07,커뮤니케이션북스 &　 　　　바다출판사
232,멋쟁이마누라,100,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,신안진 배우님 낭독목소리 귀에 쏙쏙 들어옵니다,2019.05.03,커뮤니케이션북스 &　 　　　바다출판사
233,anakinproj,100,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,감동하고 갑니다.,2019.04.29,커뮤니케이션북스 &　 　　　바다출판사
234,하루살이7777,100,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,샘플 시간좀 더 늘려주세요,2019.04.21,커뮤니케이션북스 &　 　　　바다출판사
235,용터,30,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,아무것도 모른상태에선 어렵네요,2019.04.21,커뮤니케이션북스 &　 　　　바다출판사
236,somsaatang,70,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,어려워요,2019.04.21,커뮤니케이션북스 &　 　　　바다출판사
237,jwda,20,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,나는 별로인듯,2019.04.21,커뮤니케이션북스 &　 　　　바다출판사
238,Richmons,90,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,듣고생각하게 하는 작품입니다.,2019.04.21,커뮤니케이션북스 &　 　　　바다출판사
239,달님지기1109,80,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,"편하게 들을수있네요
기회다 나의 뇌 공부",2019.04.21,커뮤니케이션북스 &　 　　　바다출판사
240,이지컴퍼니2,90,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,고전소설의최고봉 너무나도 좋은 작품 입니다,2019.04.21,커뮤니케이션북스 &　 　　　바다출판사
241,맛살좋아,100,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,정말 좋아요,2019.04.20,커뮤니케이션북스 &　 　　　바다출판사
242,김상현1964,50,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,감동적이다..,2019.04.20,커뮤니케이션북스 &　 　　　바다출판사
243,lisan,90,[세계환상문학선] 오스카 와일드의 환상문학선,"김수진,김원정,박창순,신안진,윤대홍,윤인조,장승연,최영도",오스카 와일드,듣기좋아요,2019.04.20,커뮤니케이션북스 &　 　　　바다출판사
